complaint_id,date_complaint,date_resolved,category,zone,department,priority,citizen_satisfaction,resolution_delay
C04308,2024-01-06,2024-01-20,Traffic,East,Roads Dept,Medium,1,14
C04309,2024-02-27,2024-03-20,Safety,West,Safety Dept,High,3,22
C04310,2024-11-20,2024-12-09,Lights,Central,Roads Dept,Low,4,19
C04311,2024-11-13,2024-12-06,Road,South,Drainage Dept,Medium,5,23
C04312,2024-06-17,2024-07-03,Safety,North,Drainage Dept,Medium,1,16
C04313,2024-03-22,2024-03-29,Drainage,Central,Safety Dept,Low,1,7
C04314,2024-08-06,2024-08-14,Drainage,Central,Traffic Dept,Low,4,8
C04315,2024-06-25,2024-07-13,Safety,North,Roads Dept,Low,4,18
C04316,2024-07-22,2024-08-16,Water,North,Roads Dept,High,3,25
C04317,2024-03-11,2024-03-24,Traffic,South,Sanitation,High,4,13
C04318,2024-09-22,2024-10-13,Road,South,Roads Dept,Low,2,21
C04319,2024-04-07,2024-04-16,Lights,South,Drainage Dept,Low,5,9
C04320,2024-12-10,2024-12-20,Garbage,West,Sanitation,Medium,2,10
C04321,2024-10-17,2024-11-07,Lights,Central,Sanitation,Low,2,21
C04322,2024-07-26,2024-08-18,Lights,North,Roads Dept,Medium,2,23
C04323,2024-01-02,2024-01-29,Road,Central,Water Dept,Low,1,27
C04324,2024-05-03,2024-05-12,Traffic,Central,Electric Dept,High,2,9
C04325,2024-10-06,2024-10-21,Road,South,Drainage Dept,Medium,1,15
C04326,2024-03-14,2024-04-03,Garbage,South,Water Dept,Low,4,20
C04327,2024-06-14,2024-06-16,Safety,Central,Roads Dept,Medium,5,2
C04328,2024-01-22,2024-02-16,Road,South,Roads Dept,Low,5,25
C04329,2024-06-02,2024-06-15,Water,West,Water Dept,Low,2,13
C04330,2024-10-21,2024-10-23,Lights,North,Roads Dept,Medium,5,2
C04331,2024-08-06,2024-08-25,Traffic,Central,Drainage Dept,Low,1,19
C04332,2024-06-05,2024-07-01,Drainage,North,Safety Dept,Medium,4,26
C04333,2024-08-17,2024-08-19,Garbage,West,Sanitation,Low,2,2
C04334,2024-01-20,2024-01-23,Drainage,South,Traffic Dept,Medium,3,3
C04335,2024-02-10,2024-02-16,Lights,East,Roads Dept,Low,5,6
C04336,2024-05-27,2024-05-30,Road,West,Roads Dept,Medium,5,3
C04337,2024-04-17,2024-04-27,Drainage,East,Water Dept,Low,2,10
C04338,2024-03-24,2024-04-17,Water,North,Sanitation,Low,5,24
C04339,2024-11-17,2024-12-14,Road,Central,Water Dept,Low,5,27
C04340,2024-11-04,2024-11-10,Lights,South,Safety Dept,Low,3,6
C04341,2024-10-16,2024-11-08,Drainage,West,Drainage Dept,Low,1,23
C04342,2024-11-18,2024-12-04,Safety,South,Water Dept,Low,2,16
C04343,2024-05-13,2024-05-30,Garbage,East,Roads Dept,High,2,17
C04344,2024-07-25,2024-08-13,Drainage,East,Sanitation,Low,3,19
C04345,2024-10-09,2024-10-12,Safety,Central,Drainage Dept,Medium,3,3
C04346,2024-09-22,2024-10-10,Safety,East,Roads Dept,Medium,1,18
C04347,2024-03-13,2024-03-20,Drainage,Central,Drainage Dept,Low,4,7
C04348,2024-12-17,2024-12-26,Traffic,West,Roads Dept,Medium,2,9
C04349,2024-02-17,2024-03-08,Drainage,Central,Roads Dept,High,5,20
C04350,2024-11-21,2024-12-03,Lights,East,Roads Dept,Low,1,12
C04351,2024-08-20,2024-08-25,Safety,North,Traffic Dept,High,2,5
C04352,2024-04-09,2024-04-12,Garbage,Central,Electric Dept,Low,1,3
C04353,2024-02-28,2024-03-10,Lights,South,Sanitation,Medium,4,11
C04354,2024-09-14,2024-10-09,Water,North,Safety Dept,Low,2,25
C04355,2024-03-05,2024-03-09,Road,Central,Traffic Dept,Low,5,4
C04356,2024-03-23,2024-03-28,Drainage,South,Electric Dept,Medium,2,5
C04357,2024-06-02,2024-06-03,Traffic,North,Drainage Dept,Low,1,1
C04358,2024-09-22,2024-10-19,Garbage,Central,Electric Dept,Low,4,27
C04359,2024-11-04,2024-12-02,Traffic,West,Electric Dept,Low,1,28
C04360,2024-03-19,2024-04-17,Traffic,South,Traffic Dept,Medium,1,29
C04361,2024-11-10,2024-11-28,Traffic,West,Sanitation,Medium,3,18
C04362,2024-05-29,2024-06-10,Drainage,East,Water Dept,Low,1,12
C04363,2024-02-17,2024-03-01,Garbage,Central,Electric Dept,Low,4,13
C04364,2024-09-04,2024-09-13,Garbage,Central,Water Dept,Medium,5,9
C04365,2024-10-04,2024-10-06,Safety,South,Water Dept,Medium,3,2
C04366,2024-12-21,2024-12-26,Traffic,Central,Roads Dept,Low,1,5
C04367,2024-04-07,2024-04-20,Safety,East,Water Dept,Low,2,13
C04368,2024-01-25,2024-02-10,Safety,Central,Drainage Dept,Low,3,16
C04369,2024-10-10,2024-10-26,Road,North,Drainage Dept,High,4,16
C04370,2024-10-27,2024-11-20,Drainage,West,Roads Dept,Medium,2,24
C04371,2024-03-08,2024-03-11,Drainage,East,Sanitation,Low,4,3
C04372,2024-01-07,2024-01-29,Lights,East,Safety Dept,High,2,22
C04373,2024-10-31,2024-11-04,Safety,West,Sanitation,Low,5,4
C04374,2024-05-16,2024-05-27,Drainage,West,Drainage Dept,Low,4,11
C04375,2024-06-12,2024-07-05,Traffic,East,Safety Dept,High,2,23
C04376,2024-03-23,2024-04-18,Water,West,Roads Dept,High,4,26
C04377,2024-05-17,2024-05-31,Traffic,South,Sanitation,Medium,3,14
C04378,2024-03-13,2024-04-11,Garbage,West,Safety Dept,Low,4,29
C04379,2024-08-24,2024-08-27,Drainage,North,Safety Dept,Low,4,3
C04380,2024-02-15,2024-03-02,Drainage,North,Electric Dept,High,2,16
C04381,2024-04-15,2024-05-07,Lights,South,Sanitation,Medium,4,22
C04382,2024-10-14,2024-10-29,Safety,West,Roads Dept,Low,5,15
C04383,2024-09-18,2024-10-16,Water,North,Safety Dept,Low,1,28
C04384,2024-06-24,2024-07-04,Drainage,Central,Drainage Dept,High,3,10
C04385,2024-06-14,2024-06-23,Lights,West,Electric Dept,High,2,9
C04386,2024-05-24,2024-06-04,Lights,South,Water Dept,Medium,4,11
C04387,2024-11-25,2024-12-11,Water,West,Water Dept,Medium,4,16
C04388,2024-10-09,2024-10-19,Traffic,East,Water Dept,Low,4,10
C04389,2024-02-23,2024-03-11,Traffic,East,Drainage Dept,Medium,3,17
C04390,2024-06-26,2024-07-15,Traffic,North,Safety Dept,Medium,1,19
C04391,2024-08-31,2024-09-02,Road,East,Roads Dept,Low,5,2
C04392,2024-12-06,2024-12-30,Safety,South,Water Dept,High,5,24
C04393,2024-05-06,2024-05-29,Safety,North,Sanitation,High,2,23
C04394,2024-09-27,2024-09-29,Traffic,South,Water Dept,Low,1,2
C04395,2024-05-11,2024-05-17,Water,South,Safety Dept,High,1,6
C04396,2024-04-02,2024-04-21,Road,East,Traffic Dept,Medium,3,19
C04397,2024-03-13,2024-03-21,Safety,East,Drainage Dept,Medium,4,8
C04398,2024-09-04,2024-09-30,Traffic,South,Traffic Dept,High,1,26
C04399,2024-12-13,2025-01-11,Road,East,Water Dept,Low,4,29
C04400,2024-09-29,2024-10-02,Water,East,Safety Dept,Medium,3,3
C04401,2024-02-12,2024-03-09,Traffic,East,Water Dept,Low,2,26
C04402,2024-02-10,2024-02-24,Garbage,West,Traffic Dept,Medium,2,14
C04403,2024-06-18,2024-07-13,Drainage,South,Safety Dept,Low,4,25
C04404,2024-07-30,2024-08-15,Water,Central,Drainage Dept,Low,4,16
C04405,2024-06-16,2024-06-17,Lights,South,Drainage Dept,Low,1,1
C04406,2024-02-08,2024-02-29,Lights,North,Water Dept,Low,3,21
C04407,2024-09-01,2024-09-04,Water,East,Drainage Dept,Low,2,3
C04408,2024-05-30,2024-06-21,Lights,East,Electric Dept,Low,1,22
C04409,2024-04-20,2024-05-16,Safety,Central,Safety Dept,Medium,5,26
C04410,2024-02-16,2024-03-05,Water,North,Safety Dept,High,1,18
C04411,2024-03-03,2024-03-12,Garbage,West,Drainage Dept,High,4,9
C04412,2024-08-12,2024-08-18,Water,South,Safety Dept,High,5,6
C04413,2024-03-09,2024-04-01,Traffic,West,Traffic Dept,High,1,23
C04414,2024-10-25,2024-11-15,Traffic,North,Roads Dept,Low,3,21
C04415,2024-10-16,2024-11-10,Road,Central,Traffic Dept,Medium,2,25
C04416,2024-10-22,2024-10-23,Lights,North,Sanitation,Medium,5,1
C04417,2024-07-21,2024-08-11,Drainage,Central,Electric Dept,Low,3,21
C04418,2024-03-01,2024-03-28,Lights,West,Roads Dept,Medium,1,27
C04419,2024-11-13,2024-11-23,Safety,West,Water Dept,Low,4,10
C04420,2024-11-09,2024-12-06,Water,North,Safety Dept,High,4,27
C04421,2024-06-09,2024-06-15,Drainage,North,Sanitation,Medium,3,6
C04422,2024-11-26,2024-12-19,Drainage,East,Sanitation,High,4,23
C04423,2024-01-16,2024-01-28,Lights,Central,Electric Dept,Low,2,12
C04424,2024-12-03,2024-12-07,Drainage,East,Roads Dept,Low,3,4
C04425,2024-04-03,2024-05-01,Drainage,South,Sanitation,High,3,28
C04426,2024-10-30,2024-11-12,Traffic,South,Roads Dept,Low,4,13
C04427,2024-05-17,2024-06-03,Garbage,North,Roads Dept,Low,3,17
C04428,2024-12-03,2024-12-30,Water,West,Drainage Dept,Medium,1,27
C04429,2024-02-07,2024-02-15,Lights,South,Sanitation,High,5,8
C04430,2024-05-06,2024-06-01,Traffic,South,Roads Dept,Low,5,26
C04431,2024-10-01,2024-10-21,Safety,East,Electric Dept,Low,4,20
C04432,2024-06-12,2024-06-15,Safety,East,Sanitation,Medium,2,3
C04433,2024-11-14,2024-11-26,Road,South,Electric Dept,Low,2,12
C04434,2024-03-17,2024-03-24,Drainage,North,Electric Dept,Low,4,7
C04435,2024-06-22,2024-07-04,Drainage,East,Roads Dept,High,4,12
C04436,2024-12-23,2024-12-25,Lights,South,Roads Dept,Medium,3,2
C04437,2024-11-16,2024-12-10,Garbage,West,Drainage Dept,High,2,24
C04438,2024-03-31,2024-04-14,Garbage,East,Safety Dept,Low,5,14
C04439,2024-08-25,2024-09-16,Lights,South,Drainage Dept,Medium,4,22
C04440,2024-09-20,2024-10-13,Lights,Central,Sanitation,High,5,23
C04441,2024-06-27,2024-07-02,Traffic,East,Drainage Dept,Medium,5,5
C04442,2024-07-27,2024-08-05,Safety,Central,Water Dept,Low,2,9
C04443,2024-03-13,2024-04-03,Lights,East,Sanitation,High,5,21
C04444,2024-04-16,2024-04-27,Safety,East,Electric Dept,Medium,3,11
C04445,2024-12-10,2024-12-15,Road,Central,Drainage Dept,High,3,5
C04446,2024-10-21,2024-10-24,Safety,North,Drainage Dept,Low,2,3
C04447,2024-10-10,2024-11-06,Traffic,South,Safety Dept,Medium,3,27
C04448,2024-12-18,2025-01-04,Drainage,North,Drainage Dept,High,4,17
C04449,2024-06-30,2024-07-02,Drainage,North,Roads Dept,Medium,2,2
C04450,2024-02-06,2024-03-01,Safety,South,Electric Dept,Low,5,24
C04451,2024-05-16,2024-05-17,Drainage,West,Drainage Dept,Low,4,1
C04452,2024-12-03,2024-12-10,Drainage,North,Traffic Dept,Low,2,7
C04453,2024-02-25,2024-03-10,Water,North,Traffic Dept,Low,5,14
C04454,2024-07-05,2024-07-10,Road,North,Electric Dept,Medium,5,5
C04455,2024-12-06,2024-12-25,Traffic,West,Drainage Dept,Low,5,19
C04456,2024-09-14,2024-10-12,Traffic,East,Safety Dept,Low,5,28
C04457,2024-02-27,2024-03-26,Drainage,Central,Water Dept,Low,5,28
C04458,2024-12-28,2025-01-08,Garbage,Central,Safety Dept,Low,2,11
C04459,2024-05-02,2024-05-25,Traffic,West,Water Dept,Medium,3,23
C04460,2024-07-06,2024-07-31,Road,North,Sanitation,Medium,5,25
C04461,2024-08-17,2024-08-19,Lights,Central,Sanitation,High,4,2
C04462,2024-06-16,2024-06-24,Road,West,Safety Dept,Low,2,8
C04463,2024-04-23,2024-05-02,Drainage,South,Drainage Dept,Medium,1,9
C04464,2024-09-08,2024-10-05,Drainage,Central,Safety Dept,Low,3,27
C04465,2024-04-16,2024-04-19,Water,South,Sanitation,Low,4,3
C04466,2024-02-06,2024-02-08,Safety,North,Roads Dept,Medium,5,2
C04467,2024-11-30,2024-12-07,Traffic,Central,Water Dept,High,2,7
C04468,2024-04-01,2024-04-06,Safety,West,Electric Dept,Low,2,5
C04469,2024-01-18,2024-02-08,Safety,East,Safety Dept,Low,5,21
C04470,2024-12-19,2025-01-14,Traffic,Central,Drainage Dept,Medium,4,26
C04471,2024-03-03,2024-03-08,Traffic,Central,Drainage Dept,Medium,2,5
C04472,2024-05-29,2024-06-18,Drainage,Central,Traffic Dept,Low,3,20
C04473,2024-05-18,2024-05-31,Traffic,Central,Water Dept,Medium,4,13
C04474,2024-07-04,2024-07-25,Garbage,West,Water Dept,High,5,21
C04475,2024-07-03,2024-08-01,Garbage,West,Water Dept,Low,4,29
C04476,2024-07-23,2024-08-12,Lights,East,Safety Dept,Low,4,20
C04477,2024-09-16,2024-10-15,Traffic,West,Sanitation,Low,1,29
C04478,2024-08-01,2024-08-07,Water,West,Roads Dept,Medium,5,6
C04479,2024-09-12,2024-10-02,Lights,North,Safety Dept,Low,3,20
C04480,2024-05-14,2024-06-01,Drainage,North,Electric Dept,High,5,18
C04481,2024-03-01,2024-03-26,Traffic,South,Sanitation,Medium,1,25
C04482,2024-12-28,2024-12-30,Garbage,East,Safety Dept,Low,5,2
C04483,2024-11-05,2024-11-30,Water,North,Roads Dept,Low,5,25
C04484,2024-03-28,2024-04-23,Lights,East,Water Dept,Medium,3,26
C04485,2024-11-19,2024-11-25,Water,East,Roads Dept,Low,1,6
C04486,2024-07-25,2024-08-03,Traffic,Central,Sanitation,High,5,9
C04487,2024-05-08,2024-06-02,Road,East,Safety Dept,Low,5,25
C04488,2024-11-06,2024-11-09,Water,Central,Water Dept,Low,2,3
C04489,2024-01-03,2024-01-04,Water,South,Safety Dept,Medium,5,1
C04490,2024-08-29,2024-08-30,Drainage,South,Sanitation,Low,3,1
C04491,2024-04-30,2024-05-19,Garbage,South,Electric Dept,Medium,2,19
C04492,2024-04-11,2024-04-16,Traffic,Central,Water Dept,Low,1,5
C04493,2024-02-07,2024-02-20,Water,Central,Roads Dept,Medium,4,13
C04494,2024-12-06,2024-12-25,Traffic,South,Sanitation,Medium,3,19
C04495,2024-05-12,2024-05-24,Garbage,Central,Traffic Dept,Medium,1,12
C04496,2024-07-20,2024-08-05,Drainage,West,Roads Dept,Medium,2,16
C04497,2024-12-13,2025-01-07,Traffic,West,Roads Dept,Low,4,25
C04498,2024-01-21,2024-02-15,Safety,Central,Water Dept,Low,1,25
C04499,2024-08-29,2024-09-17,Garbage,Central,Safety Dept,Low,3,19
C04500,2024-04-18,2024-04-21,Garbage,North,Drainage Dept,Low,2,3
C04501,2024-10-29,2024-11-10,Lights,North,Roads Dept,High,3,12
C04502,2024-03-24,2024-03-29,Drainage,East,Sanitation,Low,3,5
C04503,2024-03-23,2024-03-25,Drainage,East,Traffic Dept,Medium,2,2
C04504,2024-10-17,2024-11-08,Safety,East,Electric Dept,Low,5,22
C04505,2024-03-09,2024-03-16,Traffic,South,Traffic Dept,Medium,3,7
C04506,2024-05-08,2024-05-21,Road,West,Sanitation,Medium,2,13
C04507,2024-07-14,2024-08-08,Safety,South,Water Dept,Low,3,25
C04508,2024-05-19,2024-06-03,Lights,Central,Sanitation,Medium,5,15
C04509,2024-10-09,2024-10-31,Drainage,North,Drainage Dept,Low,2,22
C04510,2024-11-07,2024-11-10,Garbage,Central,Drainage Dept,Low,1,3
C04511,2024-08-21,2024-09-18,Drainage,Central,Drainage Dept,Medium,1,28
C04512,2024-01-23,2024-02-13,Safety,North,Roads Dept,Low,1,21
C04513,2024-06-01,2024-06-21,Road,Central,Water Dept,Medium,4,20
C04514,2024-10-03,2024-10-08,Water,East,Safety Dept,Low,3,5
C04515,2024-03-01,2024-03-25,Water,North,Drainage Dept,Medium,3,24
C04516,2024-11-14,2024-11-22,Drainage,Central,Safety Dept,Low,2,8
C04517,2024-02-21,2024-03-14,Drainage,East,Electric Dept,Medium,4,22
C04518,2024-12-09,2024-12-10,Lights,East,Electric Dept,High,3,1
C04519,2024-06-01,2024-06-09,Drainage,West,Safety Dept,Low,2,8
C04520,2024-08-24,2024-09-17,Road,East,Sanitation,Low,5,24
C04521,2024-11-06,2024-11-24,Drainage,South,Drainage Dept,High,3,18
C04522,2024-10-28,2024-11-17,Traffic,North,Roads Dept,Low,3,20
C04523,2024-02-01,2024-02-29,Safety,North,Electric Dept,Medium,5,28
C04524,2024-02-24,2024-03-11,Road,North,Traffic Dept,High,5,16
C04525,2024-12-17,2025-01-04,Lights,Central,Water Dept,Medium,3,18
C04526,2024-02-05,2024-02-25,Traffic,Central,Traffic Dept,Low,5,20
C04527,2024-04-19,2024-05-01,Traffic,South,Safety Dept,Low,2,12
C04528,2024-06-25,2024-07-08,Safety,East,Electric Dept,Low,3,13
C04529,2024-12-27,2025-01-09,Water,Central,Electric Dept,Low,3,13
C04530,2024-11-09,2024-11-19,Road,East,Sanitation,Low,1,10
C04531,2024-10-21,2024-10-28,Safety,East,Sanitation,Medium,3,7
C04532,2024-12-01,2024-12-26,Traffic,Central,Drainage Dept,Low,1,25
C04533,2024-04-06,2024-04-20,Lights,Central,Safety Dept,High,5,14
C04534,2024-07-31,2024-08-24,Safety,South,Water Dept,High,5,24
C04535,2024-11-12,2024-11-28,Water,West,Drainage Dept,High,2,16
C04536,2024-05-16,2024-05-31,Traffic,North,Sanitation,Low,1,15
C04537,2024-01-06,2024-01-18,Safety,Central,Roads Dept,Medium,3,12
C04538,2024-04-18,2024-04-27,Road,Central,Water Dept,Low,1,9
C04539,2024-02-04,2024-02-12,Water,East,Roads Dept,Low,5,8
C04540,2024-02-08,2024-02-26,Road,West,Drainage Dept,Medium,5,18
C04541,2024-05-29,2024-06-21,Road,Central,Sanitation,High,2,23
C04542,2024-04-27,2024-05-15,Road,West,Water Dept,Low,5,18
C04543,2024-09-17,2024-09-30,Safety,North,Drainage Dept,Low,1,13
C04544,2024-03-27,2024-04-24,Water,East,Electric Dept,Low,3,28
C04545,2024-03-16,2024-04-12,Safety,South,Drainage Dept,Medium,3,27
C04546,2024-11-08,2024-11-26,Safety,North,Safety Dept,High,1,18
C04547,2024-08-01,2024-08-16,Safety,West,Traffic Dept,Low,2,15
C04548,2024-10-11,2024-10-15,Traffic,West,Electric Dept,Low,3,4
C04549,2024-08-26,2024-09-12,Drainage,North,Roads Dept,High,1,17
C04550,2024-06-13,2024-06-18,Garbage,West,Electric Dept,Low,1,5
C04551,2024-03-27,2024-04-18,Traffic,South,Drainage Dept,Medium,5,22
C04552,2024-05-20,2024-06-05,Water,South,Electric Dept,Low,5,16
C04553,2024-06-08,2024-06-17,Garbage,West,Traffic Dept,Low,2,9
C04554,2024-02-15,2024-02-25,Garbage,West,Safety Dept,Medium,2,10
C04555,2024-04-21,2024-05-15,Garbage,South,Drainage Dept,Medium,2,24
C04556,2024-02-14,2024-03-03,Drainage,West,Traffic Dept,Low,1,18
C04557,2024-09-03,2024-09-20,Safety,Central,Electric Dept,Low,1,17
C04558,2024-04-13,2024-05-01,Lights,East,Traffic Dept,Low,5,18
C04559,2024-03-25,2024-04-01,Water,Central,Electric Dept,Medium,3,7
C04560,2024-05-13,2024-05-17,Drainage,West,Water Dept,High,2,4
C04561,2024-04-17,2024-05-13,Drainage,West,Electric Dept,High,4,26
C04562,2024-01-18,2024-01-23,Lights,East,Sanitation,Low,2,5
C04563,2024-04-03,2024-05-01,Garbage,West,Traffic Dept,High,5,28
C04564,2024-05-29,2024-06-21,Safety,East,Safety Dept,Low,1,23
C04565,2024-09-02,2024-09-18,Lights,South,Traffic Dept,Low,5,16
C04566,2024-10-15,2024-10-18,Lights,East,Roads Dept,Medium,5,3
C04567,2024-07-27,2024-08-22,Drainage,East,Safety Dept,Low,5,26
C04568,2024-05-05,2024-05-23,Water,Central,Safety Dept,Low,4,18
C04569,2024-08-22,2024-09-20,Road,West,Roads Dept,Low,4,29
C04570,2024-05-01,2024-05-24,Safety,South,Sanitation,Medium,2,23
C04571,2024-05-17,2024-06-07,Lights,North,Traffic Dept,Medium,1,21
C04572,2024-04-24,2024-05-08,Safety,East,Safety Dept,Low,5,14
C04573,2024-06-10,2024-06-25,Lights,North,Traffic Dept,High,3,15
C04574,2024-07-19,2024-08-05,Garbage,West,Safety Dept,Medium,2,17
C04575,2024-08-21,2024-08-22,Safety,East,Roads Dept,Medium,2,1
C04576,2024-01-28,2024-02-22,Garbage,North,Roads Dept,Low,5,25
C04577,2024-01-11,2024-02-01,Drainage,Central,Electric Dept,Low,2,21
C04578,2024-07-24,2024-08-10,Garbage,North,Drainage Dept,Low,5,17
C04579,2024-06-15,2024-07-08,Safety,Central,Traffic Dept,Medium,2,23
C04580,2024-09-03,2024-09-28,Traffic,South,Traffic Dept,Medium,1,25
C04581,2024-02-16,2024-02-27,Safety,West,Safety Dept,High,2,11
C04582,2024-09-02,2024-09-19,Lights,North,Electric Dept,Low,2,17
C04583,2024-05-06,2024-06-01,Garbage,East,Traffic Dept,Low,3,26
C04584,2024-05-26,2024-06-09,Water,West,Safety Dept,Low,1,14
C04585,2024-04-27,2024-05-26,Traffic,North,Sanitation,Low,1,29
C04586,2024-05-31,2024-06-20,Drainage,East,Roads Dept,Medium,1,20
C04587,2024-03-12,2024-03-31,Road,East,Roads Dept,High,2,19
C04588,2024-12-28,2025-01-18,Lights,East,Drainage Dept,Medium,4,21
C04589,2024-05-16,2024-05-23,Lights,East,Roads Dept,Medium,2,7
C04590,2024-06-23,2024-07-17,Water,North,Water Dept,Medium,5,24
C04591,2024-10-15,2024-10-28,Road,South,Sanitation,Low,3,13
C04592,2024-01-19,2024-02-06,Road,Central,Sanitation,High,1,18
C04593,2024-07-13,2024-08-05,Drainage,Central,Electric Dept,Medium,5,23
C04594,2024-11-25,2024-12-09,Drainage,Central,Water Dept,Low,5,14
C04595,2024-06-23,2024-06-24,Traffic,South,Traffic Dept,Medium,4,1
C04596,2024-12-19,2024-12-26,Lights,East,Drainage Dept,Medium,1,7
C04597,2024-05-20,2024-05-28,Garbage,East,Sanitation,Low,2,8
C04598,2024-09-02,2024-09-20,Drainage,West,Water Dept,Low,1,18
C04599,2024-04-02,2024-04-11,Water,Central,Water Dept,Low,3,9
C04600,2024-08-26,2024-08-27,Water,Central,Safety Dept,Low,1,1
C04601,2024-07-23,2024-08-21,Water,East,Sanitation,Low,5,29
C04602,2024-02-17,2024-03-10,Safety,Central,Safety Dept,Medium,5,22
C04603,2024-09-01,2024-09-18,Drainage,East,Electric Dept,Low,2,17
C04604,2024-11-15,2024-12-04,Drainage,East,Water Dept,Medium,2,19
C04605,2024-11-12,2024-12-09,Water,East,Roads Dept,High,2,27
C04606,2024-10-21,2024-10-27,Drainage,North,Water Dept,Medium,3,6
C04607,2024-05-07,2024-05-10,Safety,North,Traffic Dept,Medium,1,3
C04608,2024-12-09,2025-01-02,Garbage,North,Sanitation,High,4,24
C04609,2024-10-08,2024-10-13,Garbage,North,Traffic Dept,Medium,1,5
C04610,2024-01-17,2024-01-19,Traffic,South,Electric Dept,Low,2,2
C04611,2024-03-11,2024-03-31,Lights,West,Drainage Dept,Low,3,20
C04612,2024-09-25,2024-10-20,Garbage,West,Roads Dept,Medium,1,25
C04613,2024-11-20,2024-11-24,Traffic,East,Sanitation,Medium,5,4
C04614,2024-10-08,2024-10-18,Road,Central,Water Dept,High,1,10
C04615,2024-10-31,2024-11-10,Lights,North,Roads Dept,Medium,5,10
C04616,2024-01-07,2024-01-31,Garbage,West,Water Dept,High,1,24
C04617,2024-11-09,2024-11-30,Safety,West,Electric Dept,Low,1,21
C04618,2024-10-31,2024-11-11,Road,North,Drainage Dept,Medium,1,11
C04619,2024-04-12,2024-05-09,Traffic,South,Sanitation,High,2,27
C04620,2024-11-04,2024-11-20,Garbage,South,Electric Dept,Low,5,16
C04621,2024-07-11,2024-08-06,Garbage,West,Electric Dept,Low,3,26
C04622,2024-08-28,2024-09-26,Drainage,South,Drainage Dept,Low,4,29
C04623,2024-03-02,2024-03-31,Road,North,Electric Dept,Medium,5,29
C04624,2024-01-17,2024-02-03,Garbage,West,Electric Dept,Low,2,17
C04625,2024-06-19,2024-07-05,Water,North,Water Dept,Medium,5,16
C04626,2024-01-25,2024-02-01,Safety,South,Safety Dept,Low,3,7
C04627,2024-09-07,2024-09-23,Drainage,North,Traffic Dept,Low,5,16
C04628,2024-09-09,2024-09-12,Drainage,South,Water Dept,High,2,3
C04629,2024-07-25,2024-08-20,Garbage,South,Drainage Dept,Low,2,26
C04630,2024-01-29,2024-02-14,Safety,North,Roads Dept,Low,4,16
C04631,2024-04-26,2024-05-04,Drainage,South,Drainage Dept,Low,3,8
C04632,2024-10-08,2024-10-20,Lights,East,Drainage Dept,Medium,4,12
C04633,2024-05-23,2024-05-26,Road,North,Drainage Dept,Low,1,3
